node,degree_centrality
EBI-2805038,0.000119901
Q9VGC2,7.49E-06
EBI-11793570,7.49E-06
P27701,0.000149877
Q8NFD5,0.000636976
A0A1D6PS57,7.49E-06
EBI-26578735,7.49E-06
Q55454,7.49E-06
Q9VPD9,7.49E-06
P52205,7.49E-06
Q9XF19,1.50E-05
Q9NWW0,7.49E-06
EBI-12554458,7.49E-06
Q13402,4.50E-05
Q9VXG4,6.74E-05
D4A244,7.49E-06
Q59E91,7.49E-06
EBI-6942161,7.49E-06
B8A0Y1,7.49E-06
A0A1D6GDR2,2.25E-05
EBI-13647015,0.000104914
Q08648-4,1.50E-05
Q6ZSB9,0.000142383
P13799,4.50E-05
Q61102,6.74E-05
Q00537,0.000299753
Q59GB4,7.49E-06
B4FRX4,7.49E-06
Q47270,2.25E-05
EBI-6817324,7.49E-06
Q9VFK2,0.000142383
P05065,6.00E-05
Q8IYL9,7.49E-06
A4VCF7,3.00E-05
O82293,7.49E-06
EBI-25958350,1.50E-05
A0A7D7FKN4,2.25E-05
P74781,1.50E-05
Q9S744,0.000861791
Q9ULD4,0.000134889
EBI-12505202,7.49E-06
O95445,6.74E-05
P42331,1.50E-05
B3CRR2,2.25E-05
P75560,6.00E-05
EBI-13652277,0.000119901
Q95TZ7,7.49E-06
EBI-11167512,7.49E-06
P0A870,6.74E-05
P43542,0.00019484
EBI-6778923,7.49E-06
O95340,5.25E-05
F4IKM1,7.49E-06
Q9NVK5,0.000427149
Q92629-2,3.00E-05
Q8VZH2,7.49E-06
EBI-93840,7.49E-05
Q68DV7-2,2.25E-05
Q63454,7.49E-06
P12252-7,7.49E-06
Q9VSS1,7.49E-05
B4FV79,1.50E-05
P32246,0.000179852
Q9UQV4,0.000517075
EBI-6831081,7.49E-06
Q14699,0.000187346
Q9FMV7,7.49E-06
Q9T090,1.50E-05
Q7Z5K2-2,0.000104914
P18487,7.49E-06
P62598,6.00E-05
EBI-13692811,5.25E-05
Q9VX99,7.49E-06
EBI-13897937,7.49E-06
Q9QZ83,8.99E-05
Q3THW5,7.49E-06
EBI-6675693,1.50E-05
Q03205,1.50E-05
Q9Y673,6.00E-05
Q9VXE5,0.000127395
Q12194,7.49E-05
EBI-6782031,7.49E-06
Q7JWM4,7.49E-06
A0AVT1-1,7.49E-06
P08190,2.25E-05
Q9VZY7,5.25E-05
Q9VYR5,2.25E-05
P21177,5.25E-05
Q9FWA3,7.49E-06
G5EFM8,8.99E-05
EBI-22274064,2.25E-05
EBI-12554218,7.49E-06
O18181,4.50E-05
Q9I7L8,7.49E-06
Q5M943,1.50E-05
O82343,6.00E-05
EBI-2553735,3.75E-05
O06758,7.49E-05
B4G221,1.50E-05
P60889,1.50E-05
Q13535-2,7.49E-06
P23326,7.49E-06
A0A2H1I320,7.49E-06
P77318,7.49E-06
Q9W1U4,3.00E-05
O95372,0.000127395
P21399,0.000134889
A0A061IJ01,4.50E-05
Q9FFT2,7.49E-06
EBI-13790631,1.50E-05
A0A1D6EHB7,7.49E-06
C0P5W4,7.49E-06
Q5RG12,7.49E-06
O43324,0.000397173
Q9HDZ6,2.25E-05
EBI-26587330,7.49E-06
A4D998,2.25E-05
Q62417-2,2.25E-05
O83298,7.49E-06
O00624-2,0.000382186
Q9V9Z9,5.25E-05
Q9NPV4,3.00E-05
EBI-15671502,7.49E-06
B4FBQ5,4.50E-05
O04034,0.000104914
Q9SS40,2.25E-05
Q15750-1,1.50E-05
Q8TES7,0.000809334
A0A1D6ENE0,1.50E-05
O80366,8.24E-05
A0A1D6LPC7,7.49E-06
Q833V7,7.49E-06
Q9H1U4,7.49E-06
EBI-6803712,7.49E-06
Q2TWF5,0
Q15714-2,2.25E-05
P29991-PRO_0000037944,3.75E-05
P59942,0.000202334
A0A1D6ED25,5.25E-05
EBI-2508799,7.49E-06
Q9VAX7,7.49E-06
A1ZAJ2-1,1.50E-05
V9HVZ4,1.50E-05
P22336,0.000704421
Q9NZC2,6.00E-05
Q1CYI6,1.50E-05
Q8LEW6,1.50E-05
EBI-6790848,7.49E-06
P9WGX7,4.50E-05
EBI-6819225,7.49E-06
Q18194,2.25E-05
Q9UJ41-4,0.000209827
O75489,0.00154373
P72645,3.00E-05
P42736,6.74E-05
Q8H1F3,1.50E-05
P62906,0.000981693
A0A1D6HNE6,7.49E-06
Q9LM33,7.49E-06
A9UJN4,7.49E-06
EBI-13733920,1.50E-05
Q8N0W7,6.74E-05
EBI-6784492,7.49E-06
Q9EQ25,1.50E-05
Q3UJT6,7.49E-06
Q9W1G1,2.25E-05
Q6AXH7,0.000959211
G2Q7J4,7.49E-06
A0A1D6NMJ6,3.00E-05
Q8JZQ2,3.75E-05
EBI-13712537,0.000104914
Q8ZH50,7.49E-06
Q0P8P9,8.24E-05
Q9VY15,4.50E-05
C0PJI6,8.99E-05
Q9BX73,0.000112408
Q6NRL1,7.49E-06
Q8IY26,0.000487099
Q8INQ8,7.49E-06
P63104-1,1.50E-05
Q9VWV6,2.25E-05
P91623,2.25E-05
Q9H2A2,2.25E-05
P10888,1.50E-05
EBI-13685125,3.75E-05
EBI-6778206,7.49E-06
EBI-7094147,1.50E-05
A0A1D6H5J4,3.75E-05
O14198,3.00E-05
ENSG00000124225,2.25E-05
Q59GR8,7.49E-06
C0HHR4,6.00E-05
Q09214,7.49E-06
EBI-6837768,7.49E-06
Q9H4B4,0.000149877
O83457,0.000172358
EBI-6788457,7.49E-06
A8IQT2,7.49E-06
Q9DAJ5,1.50E-05
Q6F6B5,3.75E-05
EBI-21673225,7.49E-06
O13919,4.50E-05
P10441,0.00019484
Q8I5N4,7.49E-06
Q6Y5D8-1,7.49E-06
Q19130,5.25E-05
Q5ZRQ1,7.49E-06
EBI-21978329,7.49E-06
Q9LFV3,7.49E-06
EBI-13682367,7.49E-06
Q8I2R3,1.50E-05
P04995,6.00E-05
Q61143,2.25E-05
A0A1D6MT12,2.25E-05
O83790,6.74E-05
K7VQY6,7.49E-06
A1Z927,7.49E-06
P98163-2,1.50E-05
EBI-34594525,4.50E-05
P02600-1,7.49E-06
O45379,2.25E-05
B4FZV7,0.000164864
Q3Z5K2,0
P63957,7.49E-06
Q9VAH4-1,2.25E-05
X5D9M6,7.49E-06
Q12792,0.000524569
Q9ZU26,3.75E-05
Q9NXE4-9,7.49E-06
Q9M9E8,7.49E-06
A0A5K1K8J3,0.000149877
O55042,8.99E-05
A0A1D6PU88,0.000599507
P80560,3.00E-05
P21218,2.25E-05
A6H4P0,1.50E-05
Q8SY25,7.49E-06
Q9WZF8,7.49E-06
A0A1D6KCI9,7.49E-06
EBI-9922540,3.00E-05
A0A1D6DVG1,7.49E-06
Q8GXF7,7.49E-06
Q8MSD6,1.50E-05
P30632,0.000127395
P53306,1.50E-05
P0ACW4,7.49E-06
Q5NEB0,1.50E-05
P43291,0.000112408
Q683D5,4.50E-05
Q9W249,2.25E-05
P50995-2,7.49E-06
A0A1D6IYI2,0.000104914
Q969T7,7.49E-06
Q7L099-2,6.74E-05
Q84J71,6.74E-05
P37889,2.25E-05
EBI-13730424,7.49E-06
K7U3H3,7.49E-06
Q96LT7-2,0.000277272
Q8C0J2-2,1.50E-05
Q9NZ81,0.000412161
O25690,7.49E-06
Q9Y3B7-2,7.49E-05
EBI-6830409,7.49E-06
Q6PI77,0.000494593
Q9V4C4,2.25E-05
ENSMUSG00000006498,5.25E-05
O60516,4.50E-05
A0A0H2W345,6.74E-05
G1SVA3,1.50E-05
B6UCL0,0.000164864
P00588,0
P21513,0.000472112
P10720,0.000134889
O08796,7.49E-06
B2RYI0,3.75E-05
Q3TL33,7.49E-06
A0A1D6PSJ1,1.50E-05
Q8IGW2,7.49E-06
A0A1D6KYY1,7.49E-06
A6T8V8,0
A0A1D6ML55,7.49E-06
A0A1R3N846,7.49E-06
Q39010,8.24E-05
Q12513,6.74E-05
Q9W5W4,1.50E-05
Q9H972,2.25E-05
Q9R216,1.50E-05
A0A3N4B135,7.49E-06
Q08379,0.00521571
Q81R76,7.49E-06
Q5T0W9,0.000277272
A0A1D6QAX0,7.49E-06
EBI-327213,3.75E-05
EBI-6816099,7.49E-06
Q9Y2B9,7.49E-05
Q9Y4F1-2,7.49E-06
P00311,7.49E-06
D2Z0P5,7.49E-06
P35658,0.000442136
K7VGM8,7.49E-06
EBI-6774772,7.49E-06
Q0PAN2,6.00E-05
EBI-2213353,7.49E-06
Q7KK97,7.49E-06
Q6FIE9,5.25E-05
Q9UN30-2,3.75E-05
Q9H0A0,0.000816828
A0QRU8,7.49E-06
P41829,0.001154051
Q72FQ2,7.49E-06
Q925B0,3.00E-05
P0AEY3,5.25E-05
P38389,0.000202334
A0A1D6KT11,3.00E-05
P62853,3.75E-05
G3V8X4,7.49E-06
EBI-3926465,7.49E-06
Q7M6Y3,2.25E-05
P54939,3.00E-05
Q8CZM8,4.50E-05
O75541,6.00E-05
Q08230,7.49E-06
Q8IMK5,0
P53740,6.74E-05
O23487,6.74E-05
EBI-15604512,7.49E-06
Q12472,3.00E-05
At3G06560,7.49E-06
Q9VX97,7.49E-06
Q8VBT1,1.50E-05
P77509,5.25E-05
Q9BYD5,0.000119901
A7E2V7,7.49E-06
EBI-6788474,7.49E-06
A0A5P8YD17,7.49E-06
Q00609,7.49E-06
EBI-13759107,1.50E-05
Q9BYG4,0.000127395
Q9GT70,7.49E-06
P49321-1,1.50E-05
Q9VE61,7.49E-06
O15527-2,7.49E-06
Q07890-1,0.000104914
P0AFM6,5.25E-05
P32243,3.75E-05
F4IYD1,1.50E-05
Q0PAF5,6.74E-05
Q8GWP4,0.000157371
A0A1D6I1U8,9.74E-05
Q9SGS4,2.25E-05
Q2HIK4,4.50E-05
A1DZD7,7.49E-06
Q6QQE1,2.25E-05
A0A0S2Z604,3.75E-05
O59670,2.25E-05
Q9SUL6,1.50E-05
P24279,0.000374692
Q61818,1.50E-05
P53566,0.000104914
Q6NLB0,7.49E-06
EBI-25434098,7.49E-06
Q9UBI1,0.000397173
Q9SAA9,7.49E-06
EBI-6764581,7.49E-06
EBI-6805200,7.49E-06
A3DCU2,7.49E-06
Q01852,0.000202334
Q9BZJ0,0.000187346
Q8TBE0,0.000562038
A8JUV0,2.25E-05
A2AH22,3.00E-05
O83178,6.00E-05
Q96L34,0.00029226
EBI-2122116,4.50E-05
EBI-6783609,7.49E-06
Q8WVI0,7.49E-06
Q9W1Z1,0.000794347
EBI-16422074,7.49E-06
Q6BEB4,7.49E-06
P82673-1,7.49E-06
O41974,0.000127395
Q9VN91,0.000119901
Q0WB79,1.50E-05
Q16762,6.00E-05
P60061,0
A0A1D6KHI3,5.25E-05
Q54VJ7,7.49E-06
P0AD53,3.00E-05
P52647,7.49E-05
Q9ZSM8,6.00E-05
EBI-6675726,7.49E-06
Q8R4E1,7.49E-06
Q72WI4,1.50E-05
Q9Y2J2-3,7.49E-06
A0A1D6G3G2,1.50E-05
B7ZYR0,3.00E-05
Q8K371,7.49E-06
Q0P7X9,0.000127395
Q3U3T8,3.00E-05
A0A1D6N9S2,7.49E-05
P03322,0
O43847-2,8.24E-05
A0A6L7H7J5,7.49E-06
Q6PAL0,1.50E-05
Q5JHP7,7.49E-06
Q96RP3,1.50E-05
ENSMUSG00000055210,7.49E-06
Q8MNT1,3.00E-05
B9A2Q4,7.49E-06
P54858,0.000187346
P28834,0.000217321
Q40460,0
EBI-6192381,7.49E-06
Q9W3N8,6.00E-05
Q8IQN2,1.50E-05
P11141,1.50E-05
EBI-15670611,7.49E-06
A0A5P8YFW2,7.49E-06
C0P9S2,8.24E-05
Q9HB58,0.000187346
P0C0S9,7.49E-06
Q4V7U6,7.49E-06
Q16719,3.75E-05
Q9VUB5,8.24E-05
P62198,3.00E-05
H9BVM4,7.49E-06
A2VEE1,0.000314741
A0A1D6JZU3,1.50E-05
Q9H583,0.000382186
B4FLH6,2.25E-05
Q8K4X7,7.49E-06
Q9ULL5-3,2.25E-05
A0A1D6FVJ4,7.49E-06
P13798,0.000157371
Q3UPR7,7.49E-06
P10797,0.000172358
Q03164,0.000539556
P39726,2.25E-05
P38697,0.000434643
Q9W0D7,1.50E-05
A0A494C108,1.50E-05
P75164,7.49E-06
Q86TG7-2,8.99E-05
Q9VLT3,3.00E-05
D4A3X0,6.74E-05
O22900,1.50E-05
EBI-13650511,0.000322235
G5EFT0,1.50E-05
B6SSC7,5.25E-05
Q9GZT8-2,0.000112408
Q86PJ4,0.002300608
Q9M047,3.00E-05
Q61033,2.25E-05
Q08322,7.49E-06
Q9XV36,2.25E-05
EBI-6837921,7.49E-06
Q382Z8,7.49E-06
Q9CQ75,4.50E-05
Q95140,1.50E-05
EBI-25853226,7.49E-05
P25918,2.25E-05
Q9XVD1,7.49E-06
Q6K0P9,0.000816828
Q8BY46,7.49E-06
EBI-13727927,1.50E-05
A0A1D6P3Y5,0.000127395
Q08208,0.000569532
P39734,5.25E-05
Q50335,1.50E-05
Q9VH85,1.50E-05
Q86BS6,3.75E-05
Q05504,2.25E-05
A0A1D6HAD9,1.50E-05
P73437,3.75E-05
EBI-21283968,7.49E-06
EBI-6795220,7.49E-06
C9JX80,2.25E-05
P56416,6.74E-05
C0P432,7.49E-06
Q11203,5.25E-05
Q8IDF8,8.24E-05
EBI-6800816,7.49E-06
Q8XC86,1.50E-05
Q6ZUS6,3.00E-05
Q9V4Z9,2.25E-05
Q62627,3.75E-05
B4FZ01,0.000157371
A0A1D6N822,3.00E-05
O17626,1.50E-05
A0A6L7H451,7.49E-06
Q9DC22,1.50E-05
A0A024R8P8,7.49E-06
A0A1D6EE99,1.50E-05
F1LSG8,2.25E-05
EBI-6835224,7.49E-06
P32633,7.49E-06
Q9P2M4,0.000247297
Q9VEX5,7.49E-06
P34252,0.000217321
O44512,1.50E-05
Q8WWB7-2,0.000479606
EBI-6836964,7.49E-06
Q9BZP6,3.75E-05
Q5NFL4,2.25E-05
Q61624,1.50E-05
Q8IX90,0.00029226
Q184A3,0
Q12420,0.000277272
Q9UR09,2.25E-05
A0A1D6EET4,5.25E-05
EBI-9970015,7.49E-06
P28825,7.49E-06
Q95T12,0.000142383
A0A1D6KAV4,7.49E-05
Q9HCI5,0.000119901
P25345,3.00E-05
EBI-6815286,7.49E-06
P25576,3.00E-05
Q94C32,7.49E-06
O83924,1.50E-05
EBI-22256322,0.000142383
A0A1D6EPK6,7.49E-06
O25509,7.49E-06
A0A1D6EPH4,7.49E-06
A0A1D6QNJ0,7.49E-06
A0A1D6INI4,7.49E-06
EBI-13667329,0.000119901
Q6ING3,7.49E-06
A0A1D6QQV7,5.25E-05
O25255,1.50E-05
O22059,3.75E-05
EBI-16419809,1.50E-05
EBI-13646765,4.50E-05
EBI-2257659,7.49E-06
A0A1D6JZK6,7.49E-06
D3ZH30,1.50E-05
B4FGR4,3.75E-05
A1XBS5,3.00E-05
O35691,2.25E-05
Q8D1A4,5.25E-05
F8W7T7,7.49E-06
O09111,2.25E-05
Q5XK92,7.49E-06
P12499,7.49E-06
Q0PAG8,0.000104914
EBI-6808201,7.49E-06
B4FMA8,0.000232309
Q9H3V2,7.49E-06
Q9JJA4,7.49E-06
A0A1D6LBY3,0
A3EXD1,7.49E-06
Q13127-4,7.49E-06
P41243,7.49E-06
P43080,6.00E-05
G5EFJ4,3.75E-05
P0C263,4.50E-05
B9EJ54,7.49E-06
M3ZCQ2,7.49E-06
Q8SZ06,2.25E-05
Q7K148,0.000202334
Q16798,7.49E-06
EBI-8277524,7.49E-06
EBI-13756303,1.50E-05
Q9VTH3,7.49E-06
P54001,5.25E-05
A1L1V2,2.25E-05
P73482,6.00E-05
C0PNX6,2.25E-05
Q9EPC1,2.25E-05
At4G06474,7.49E-06
Q9VAW1,7.49E-05
A0A1D6JND3,2.25E-05
Q8TD55,3.00E-05
A0A1D6JNC0,2.25E-05
Q99KY4,1.50E-05
ENSG00000076242,3.75E-05
Q9NWM0,7.49E-06
G5EGN3,0.000494593
Q9VAF9,7.49E-06
P07602-PRO_0000031624,7.49E-06
Q6H3X3-3,7.49E-06
Q86YC3,0.000127395
Q9W3R2,7.49E-06
Q9UNH7-1,1.50E-05
P63155,7.49E-06
Q5CZA5-2,7.49E-06
A0A1D6MTK8,3.75E-05
Q92667-1,1.50E-05
P19811-PRO_0000036626,1.50E-05
Q6AYK5,7.49E-06
O02158,7.49E-06
Q11181-1,7.49E-06
Q9C3Y6,3.00E-05
O17406,1.50E-05
EBI-746937,1.50E-05
C4JBR0,7.49E-06
Q96C03,5.25E-05
Q99755,8.99E-05
P76561,7.49E-06
EBI-13737444,2.25E-05
EBI-6830579,7.49E-06
Q5T985,1.50E-05
Q0PAE0,7.49E-05
Q728X0,1.50E-05
D6RID8,7.49E-06
Q5I0P9,3.75E-05
Q8C7E7,1.50E-05
P14621,2.25E-05
Q9SSG5,7.49E-06
Q62018-1,7.49E-06
Q72EV3,3.00E-05
G3V7Q4,7.49E-06
P42357,0.000382186
P47041,0.000314741
O44666,2.25E-05
Q8NG11,0.000112408
Q16875,0.000232309
O16885,7.49E-06
P39447,0.000202334
XP_015999857.2,7.49E-06
A0A1D6DZC8,7.49E-06
Q93ZV6,7.49E-06
P09972,0.000172358
Q4W5X0,7.49E-06
ENSG00000136574,3.75E-05
Q496Y0,7.49E-05
O60938,0.000112408
P45539,7.49E-06
Q9VPN5,6.74E-05
P22470,0.000217321
O23814,7.49E-06
Q16587,2.25E-05
J3KSR4,7.49E-06
Q9BYM8,0.000719408
EBI-6814219,7.49E-06
Q56XV8,2.25E-05
A0A0H3PBF3,7.49E-06
B6SWW4,4.50E-05
P52133,2.25E-05
Q05584,7.49E-05
P73464,3.75E-05
B4FHM8,0.000127395
A0A5P8YGB7,3.00E-05
Q6NPF4,1.50E-05
Q9C0H5,7.49E-05
Q9Y566,0.000322235
Q8QHA5,7.49E-06
Q50755,7.49E-06
A4GMU0,7.49E-06
Q8LKS5,7.49E-06
Q9XZ68,0.000314741
P14240,0.001753558
Q9NRZ9-6,6.00E-05
Q9LPL4,7.49E-06
Q9TZ64,0.000164864
E9RJG4,7.49E-06
A0A1D6L6Z9,6.74E-05
EBI-6803178,7.49E-06
A0A1D6H1M4,2.25E-05
Q7ZX93,7.49E-06
C0HIR2,1.50E-05
A2AI78,7.49E-06
Q66HD0,8.99E-05
Q9W3Y0,7.49E-06
Q9PI18,2.25E-05
A0A1D6Q8E9,4.50E-05
P28306,3.00E-05
A0A1D6FAH9,7.49E-06
O00358,0.000599507
Q5W0U4,0.000202334
G1SU71,2.25E-05
P38776,7.49E-06
EBI-6801862,7.49E-06
Q9UN67,4.50E-05
EBI-13695443,3.75E-05
A0A1D6LXW1,4.50E-05
B6SUK1,1.50E-05
A8K7X3,7.49E-06
E9PBF6,1.50E-05
Q9ERC8,6.74E-05
ENSG00000186174,1.50E-05
Q3B8Q1,3.00E-05
K7U2J9,1.50E-05
P38532,8.24E-05
Q8L9X1,7.49E-06
EBI-2653201,1.50E-05
Q9VPN1,7.49E-06
A0A6L8NZ66,2.25E-05
Q07457,0.000704421
P34249,7.49E-06
A0A1D6M714,3.75E-05
O83550,3.75E-05
Q3TTI8,7.49E-06
Q96Q07,0.000172358
Q5RJW5,7.49E-06
A0A1D6IL72,2.25E-05
Q92805,0.000209827
P12821,3.00E-05
C0HFI8,0.000202334
K7TPV5,8.24E-05
Q5NI31,7.49E-06
Q8CIM8,7.49E-05
Q9W2G2,7.49E-06
Q6QEF8,1.50E-05
Q1KS66,1.50E-05
A0A0S2Z3V1,2.25E-05
EBI-13715447,7.49E-06
Q7KQK2,9.74E-05
O25123,7.49E-06
EBI-25857482,9.74E-05
A0A1D6JQD6,1.50E-05
Q8CZU0,1.50E-05
Q68DN1,7.49E-06
Q9XII4,0.000487099
A0A1D6HTN8,7.49E-06
O60476,0.000149877
Q09387,1.50E-05
Q9NQ29-1,7.49E-06
Q62696,0.000262284
Q8N6F7,3.75E-05
Q22313,7.49E-06
EBI-13720423,3.00E-05
P93003,1.50E-05
EBI-6824906,7.49E-06
Q9CAW9,0.000262284
G5ECH5,7.49E-06
Q8GY55,9.74E-05
P74265,7.49E-06
P22061,0.000554544
EBI-8283353,7.49E-06
F8W1F5,7.49E-06
Q700C7,1.50E-05
EBI-6797316,7.49E-06
B6SU00,4.50E-05
Q6EU14,7.49E-06
EBI-6782274,7.49E-06
Q8NG27,0.000217321
Q9P2N2,3.00E-05
Q8IR39,7.49E-06
A4D1E1,7.49E-06
Q9HCK5,0.000614495
At1G24300,7.49E-06
B1INP5,7.49E-06
Q17598,1.50E-05
Q99963-1,6.74E-05
O94244,1.50E-05
Q92667-2,8.24E-05
Q96JA3,4.50E-05
K7W0L3,7.49E-06
Q99PU6,7.49E-06
EBI-6831930,7.49E-06
P49735,8.99E-05
EBI-6825925,7.49E-06
A0A1D6G2P2,1.50E-05
Q68FG8,7.49E-06
O95376,0.000434643
P33022,3.75E-05
Q8TA92,1.50E-05
P26663-PRO_0000037540,7.49E-06
P22320,7.49E-06
P02322,7.49E-06
A0A1D6LSB4,7.49E-06
A0A5P8YG85,3.00E-05
Q5JT25,1.50E-05
A0A0S2Z3D2,2.25E-05
Q4QQ69,7.49E-06
P20825,7.49E-06
Q0E8S4,0.000854297
Q77Q71,1.50E-05
EBI-25396130,3.75E-05
Q9R0N9,3.75E-05
Q23188,7.49E-06
Q9SLM8,7.49E-06
P11325,7.49E-05
Q9H9Q2,0.000494593
B6SXH8,7.49E-06
A0A0H3NKW8,7.49E-06
P48381,1.50E-05
Q07955-1,3.75E-05
Q9LFQ1,5.25E-05
Q8MPN3,7.49E-06
A0A1B4XM73,7.49E-06
EBI-6798171,7.49E-06
B4FUC6,5.25E-05
Q9C8P8,2.25E-05
A0A1D6NWX7,7.49E-06
Q72AD4,7.49E-06
EBI-13737690,3.00E-05
A0A0S2Z3R2,2.25E-05
B4FJK0,9.74E-05
A3RLX3,7.49E-06
Q17458,7.49E-06
Q8W475,0.000134889
B8A1J9,3.00E-05
P91131,7.49E-06
O65502,3.75E-05
F1N214,7.49E-06
P54116,4.50E-05
P70296,2.25E-05
EBI-95841,4.50E-05
Q9Y1I2,7.49E-06
EBI-10055098,7.49E-06
I2UHF1,7.49E-06
P0A221,1.50E-05
Q8SYF5,3.00E-05
P33148,3.00E-05
Q7WY60,4.50E-05
Q9H368,3.75E-05
Q7KNF2,5.25E-05
EBI-21196671,7.49E-06
Q19213,3.75E-05
Q9GYJ9,0.000127395
C0HG48,7.49E-06
Q8C8M1,0.000112408
Q74R28,7.49E-05
O00187-2,5.25E-05
Q56345,5.25E-05
P56023,3.00E-05
Q6GZ04,0
Q9RSL2,7.49E-06
D3XDN9,0.000127395
EBI-6816933,7.49E-06
Q0P8T1,3.00E-05
Q9BYQ2,0.000224815
P26477,1.50E-05
ENSMUSG00000023216,7.49E-06
EBI-11173879,2.25E-05
Q8WW43,6.00E-05
P08524,9.74E-05
Q01815,0.000681939
A0A1D6QT22,0.000479606
P15621,7.49E-06
A0A1D6EBE5,7.49E-06
C0PF64,3.00E-05
Q99296,6.00E-05
A0A1D6H9J3,1.50E-05
B6TKQ8,7.49E-06
Q5SWX8-2,7.49E-06
ENSG00000196549,2.25E-05
Q9NR48,8.99E-05
B4FBN1,3.00E-05
P13709,0.000232309
EBI-1058925,7.49E-06
Q6PJF5,3.75E-05
Q19319,7.49E-06
P73686,2.25E-05
Q8I603,1.50E-05
H2L0Q6,1.50E-05
Q8SY41,1.50E-05
Q13627-2,8.24E-05
Q99K46,7.49E-06
Q8IXK0-4,7.49E-06
Q8BTI9,0.000134889
Q9Y5Q5,3.00E-05
EBI-13666215,7.49E-06
Q96RQ1,0.000172358
Q92542-1,7.49E-06
P35263,7.49E-06
Q0VCX2,1.50E-05
P02417,7.49E-06
A2APF7,6.74E-05
P57055,0.000172358
O35681,5.25E-05
Q86TY3-2,7.49E-06
Q12378,2.25E-05
P13921,0
B4F8K3,7.49E-06
Q7KIF8,1.50E-05
EBI-13767555,7.49E-06
O15294,0.00099668
C9J6P4,3.75E-05
Q8SX06,7.49E-06
P50456,7.49E-05
A1Z9B4,7.49E-06
Q4GYY5,1.50E-05
Q12110,4.50E-05
Q8I5C6,7.49E-06
Q4V8K1,7.49E-06
Q8IIP2,8.24E-05
Q80XU3,2.25E-05
EBI-13693885,3.75E-05
Q0PAA1,3.00E-05
Q8TDT2,0.001431323
Q9W218,9.74E-05
Q7TMV3,7.49E-06
Q6IRU5,7.49E-06
EBI-1059324,7.49E-06
P41836,7.49E-06
Q8WW59,0.000149877
P20171,1.50E-05
K7VGL4,2.25E-05
Q9NVS9,0.000104914
Q9VSK1,0.000157371
P11172,0.000284766
Q9SJX8,8.99E-05
Q24568,0.007104157
P73740,2.25E-05
Q96J88,0.000112408
Q96K49,1.50E-05
Q8ZJ07,2.25E-05
O75962,0.00025479
Q9NEN6,3.00E-05
Q07843,6.00E-05
EBI-6825755,7.49E-06
Q9VED2,7.49E-06
Q6P3E7,6.00E-05
A0A1D6Q9Z0,7.49E-06
Q961G2,7.49E-06
Q8VHY0,3.00E-05
J3KNN3,7.49E-06
Q9FH22,7.49E-06
A0A1D6EDJ6,3.75E-05
C0H495,7.49E-05
Q9VJD8,0.000202334
P29503-3,5.25E-05
EBI-6831636,7.49E-06
B6SHR9,5.25E-05
P38860,4.50E-05
B4F825,7.49E-06
Q9VZS5,5.25E-05
Q8IVI9-3,7.49E-06
A0A2U2GX84,3.00E-05
P87108,6.74E-05
Q03050,7.49E-06
A0A1D6E8B6,2.25E-05
P16879,1.50E-05
A0A1D6M3U4,2.25E-05
P36006,0.000524569
Q7Z3B4,0.000584519
O95155-1,2.25E-05
A0A1D6JVR9,8.24E-05
Q8BHB2,7.49E-06
A0A1D6G7V4,2.25E-05
Q9BWT6,5.25E-05
Q9D8C4,1.50E-05
Q8TAF8,0.000966705
P20384,0
Q940J9,7.49E-06
O75746,0.000502087
O25069,1.50E-05
Q9SI09,4.50E-05
EBI-6786245,7.49E-06
P60664,3.75E-05
Q68FF6,0.00025479
Q5VVQ6-2,3.00E-05
Q5I6E8,7.49E-06
B4FZ77,7.49E-06
P42830,0.000127395
O22958,7.49E-06
P10636,0.001221495
P39706,0.000164864
Q5QMT0,7.49E-06
P16232,7.49E-06
Q08501,2.25E-05
B6SHV3,0.000127395
Q55274,8.24E-05
P27958-PRO_0000037577,0.000179852
X5D9H9,7.49E-06
Q62130,7.49E-06
Q5NGX6,7.49E-06
Q5U077,1.50E-05
Q9Y3P8,8.24E-05
B4F8C5,7.49E-06
P32198,1.50E-05
Q75JY8,7.49E-06
Q52689,1.50E-05
Q6ZVX0,7.49E-06
B3DIH3,7.49E-06
Q8WXK4-2,5.25E-05
Q9H3D4-10,7.49E-06
P0CK77,7.49E-06
B6TA94,5.25E-05
Q8W4R4,3.75E-05
Q9QZB7,2.25E-05
Q8AZJ3,0.000374692
A0A1D6HCC1,1.50E-05
Q9ASU6,2.25E-05
A0A3N4B610,7.49E-06
Q9ZNX9-2,1.50E-05
Q7Z6B0,4.50E-05
A0A1D6HJU8,2.25E-05
P20108,3.75E-05
Q9ZUI4,6.74E-05
O25822,5.25E-05
P10636-3,7.49E-06
D5H2E2,5.25E-05
Q8BMG1,1.50E-05
P0AD99,7.49E-06
O60225,3.00E-05
Q5VV17,8.24E-05
Q32NC0,0.000217321
Q8QZ73,3.75E-05
Q9VEN3,3.75E-05
P48567,7.49E-05
P05041,4.50E-05
Q8WVJ9,0.000149877
Q9H0H5,0.00080184
P09024,7.49E-06
A0A0S2Z5U3,7.49E-06
P26459,1.50E-05
EBI-13686357,4.50E-05
Q8GWD5,6.00E-05
Q9LQZ2,7.49E-06
EBI-6786968,7.49E-06
Q05CR2,6.74E-05
A0A1D6H2R0,5.25E-05
P0CI31,5.25E-05
Q9VUI3,7.49E-06
