node,degree_centrality,closeness_centrality,betweenness_centrality
Q7Z783,0.000209827,0.620497140449929,0
Q8CAF4,0.000179852,0.7342279388816806,0
Q09587,0.000367198,0.4431264463254946,0
Q96KG7,0.000202334,0.7137221886133878,0
B4FQN0,0.000172358,0.0627691796919587,0
P53874,0.000397173,0.6645918118781367,0
Q9U2Z0,0.000554544,0.4080600816839456,0
Q22179,0.000142383,0.3495703569906989,0
Q07914,0.000224815,0.5422222524865945,0
Q9P1Y5,0.000344716,0.8021975527361549,0
Q0PAS2,0.000217321,0.026085692237139,0
O75150,0.000382186,0.8293921520596798,0
Q04207,0.000457124,0.6509774075667636,0
Q9M1L7,0.000157371,0.4747285632929935,0
Q8N567,0.000209827,0.7321744714678599,0
P53552,0.00029226,0.6515344780528731,0
P27540,0.00035221,0.7783236792207225,0
Q9NX20,0.000442136,0.8462864650433717,0
Q92618,0.000247297,0.7619595275025398,0
P11420,0.000269778,0.4914165686822087,0
O95926,0.000322235,0.7459001146073828,0
O00186,0.000224815,0.8893498114033299,0
Q96KV7,0.000179852,0.8304952890552811,0
Q9VPS5,0.000322235,0.5200914893903014,0
Q92918,0.000517075,0.7695989383272875,0
P43353,0.00029226,0.7057553811830866,0
P04259,0.000419655,0.8437305515762776,0
Q05029,0.000344716,0.6506554303832729,0
P52948,0.000517075,0.8547084864655847,0
P22455,0.002502941,0.9032158165281654,0
P12268,0.000824322,0.9115749177200166,0
D4GUQ5,0.000142383,0.0023943324741905,0
P61164,0.000142383,0.7219473480929868,0
P02545,0.002697781,0.9189978732217534,0
Q8TEX9,0.000532062,0.8924079588538313,0
Q9H425,0.000179852,0.8515741599636865,0
P12753,0.000494593,0.6753334916919856,0
Q12365,0.000149877,0.6196643462417543,0
Q07866,0.000412161,0.8924715788388268,0
P52295,0.000262284,0.5272211729043998,0
Q8TBC4,0.000172358,0.7523989324969393,0
Q5NHH2,0.000374692,0.7193413628209203,0
Q960Q9,0.000157371,0.4241381801701236,0
P28707,0.000202334,0.627752964275235,0
Q13574,0.000157371,0.7549622036570647,0
Q9VGS2,0.000157371,0.486130830945566,0
Q9CAL3,0.00019484,0.5729973060778906,0
P16220,0.000764371,0.7965311564019689,0
Q9BV68,0.000329729,0.7501634896002723,0
Q60737,0.000149877,0.6934394980014219,0
P29590,0.000884273,0.8369486823894989,0
Q04969,0.000179852,0.6089881760883568,0
Q96A65,0.000629482,0.8906219647628657,0
EBI-22256260,0.000142383,0.6314159085106263,0
Q6PK04,0.00035221,0.7861515701262488,0
P36048,0.000472112,0.644930436515491,0
Q92772,0.000494593,0.7747706110860727,0
EBI-13654667,0.000172358,0.4427898553050993,0
P38828,0.000494593,0.6427712735695512,0
O75044,0.000869285,0.8760096126920044,0
Q9FE25,0.000404667,0.4140882563138199,0
A0A178VFA3,0.001026656,0.4689713843673124,0
Q9VH69,0.000164864,0.495208124189909,0
O60296,0.000239803,0.7874559211425083,0
P47130,0.000329729,0.6288807281354529,0
Q9H1C4,0.002727756,0.8857620367661403,0
Q8STG9,0.000262284,0.4498746098518937,0
Q96AE7,0.000247297,0.7501557520663945,0
Q9VTE8,0.000524569,0.5900589354087705,0
O43900,0.000524569,0.7898684469630367,0
Q9UJJ9,0.000134889,0.6976230227467178,0
Q9BX10,0.000187346,0.6757748351574994,0
Q22866,0.000149877,0.4368284705672161,0
Q03280,0.000247297,0.6479851724329512,0
Q6UX98,0.000142383,0.5927925219019247,0
A0A1D6F1J0,0.000404667,0.0629982126515853,0
P38633,0.000314741,0.6410376427651542,0
A0A1D6M4H0,0.000457124,0.0683224594225377,0
P15927,0.000921742,0.9016939360229514,0
Q03063,0.000629482,0.6856059949234082,0
P27695,0.000517075,0.8343858672056896,0
Q8W1E3,0.000149877,0.4448185316608253,0
Q9NVC3,0.000502087,0.7593040566185224,0
Q9UPN7,0.000681939,0.863235900115396,0
P38765,0.000149877,0.6479233213795575,0
P54274,0.001656138,0.8124143168992578,0
P05026,0.000269778,0.8782138704563358,0
Q9NRL3,0.000704421,0.8550970529670142,0
P08047,0.00119152,0.8144852429293539,0
Q9ULD2,0.000134889,0.7669855574165354,0
Q16514,0.00025479,0.7893169572074843,0
O43617,0.000359704,0.8588930645562336,0
P00359,0.001056631,0.7275562173480612,0
Q9EP80,0.000149877,0.4383461106537132,0
Q8BUN5,0.000599507,0.744121208791665,0
P15151,0.000592013,0.8626464262926494,0
P31946-2,0.002000854,0.8033051122534786,0
Q6P9F7,0.000157371,0.6534556875104566,0
Q9UKE5,0.001791027,0.9158852527989682,0
Q9M810,0.000164864,0.4275239920706861,0
Q8IYM2,0.000157371,0.66561974078999,0
Q9NRI5,0.006452193,0.8597623914778351,0
Q5T1C6,0.000224815,0.7730044536324134,0
P14923,0.001146557,0.8845897844786409,0
Q92890,0.000299753,0.8287467849451748,0
Q62968,0.000172358,0.6042759910318929,0
Q1D948,0.00029226,0.0019837547239812,0
P40535,0.000142383,0.6234833308917583,0
P46640,0.000142383,0.4006065121269219,0
Q92545,0.000202334,0.7654038593802629,0
Q7L8L6,0.000247297,0.7814170233018783,0
B4FG16,0.000187346,0.0660449600182376,0
Q86VP6,0.004646179,0.9347333272553152,0
Q6ZWJ1,0.000232309,0.8219266166337145,0
P08964,0.000322235,0.6616206954749443,0
EBI-13674372,0.00019484,0.4171375567324388,0
Q6P1K8,0.000164864,0.7750025663286981,0
P46995,0.000614495,0.6566754768645608,0
A0A1R3MB28,0.000397173,0.0688675028750596,0
P01591,0.000202334,0.7847446675143568,0
P48181,0.001146557,0.3863885081339777,0
P0DTF1,0.00025479,0.741195769105296,0
Q9VZB5,0.000202334,0.4484834296152492,0
Q18225,0.00054705,0.4753264879812962,0
Q9PIX9,0.000232309,0.0245528589589738,0
Q9Y6I9,0.000434643,0.8145404094352208,0
P05067-PRO_0000000093,0.00025479,0.7572241283930726,0
Q15382,0.000419655,0.8821546855760509,0
Q96HS1,0.000674445,0.9038551058220216,0
O43504,0.000577025,0.7587337179758066,0
Q9NZI8,0.001041643,0.9078653219193265,0
P62994,0.000284766,0.7143932132694819,0
Q16650,0.000756877,0.8470393025073909,0
P38805,0.000284766,0.6293705209273329,0
Q8IUR7,0.000232309,0.7873020763636773,0
Q9Y5E8,0.000187346,0.718556876244304,0
Q7K2X1,0.000202334,0.5210896274235916,0
O82617,0.000314741,0.4337169497492574,0
Q96P66,0.000164864,0.6316415275986523,0
Q9VJN5,0.000157371,0.486980403266145,0
Q9BXN2-6,0.00025479,0.5898021315488248,0
Q9PMK3,0.000247297,0.0267708489793308,0
B4F8G3,0.000562038,0.0707212362773471,0
Q60930,0.000224815,0.7170930073268895,0
Q9Y232-2,0.00019484,0.713410807934442,0
Q08733,0.000457124,0.4713158794843428,0
Q66PJ3-4,0.000209827,0.6694082518187502,0
P53136,0.000337223,0.6290387260687959,0
Q9BPU9,0.000532062,0.8223474835921069,0
P10589,0.000232309,0.7347934790199638,0
O15209,0.000149877,0.6911046447296367,0
Q04410,0.000202334,0.6324128252671036,0
Q9NQS3-2,0.000149877,0.6539565216793894,0
Q9VV87,0.000284766,0.4196641057063553,0
P38237,0.000224815,0.6059842647418426,0
G5EFF4,0.000509581,0.442238285722378,0
Q96NW4,0.000179852,0.7593470931050483,0
Q9SIV3,0.000419655,0.4329855973220419,0
Q16566,0.000232309,0.7350116618593999,0
P23641,0.00074189,0.6646884159573189,0
Q9UBT6,0.00025479,0.7323580896385794,0
Q13432,0.000959211,0.8043013572331683,0
O75592,0.000809334,0.8486951755371446,0
Q4J6C6,0.000277272,0.7822723287938094,0
EBI-13648879,0.000179852,0.4427086105669497,0
P40482,0.000269778,0.6568971911936377,0
Q8N9E0,0.000149877,0.6608025718527285,0
Q9VU21,0.000149877,0.4930147670385433,0
Q3EB02,0.000179852,0.4702763517855801,0
A0A1D6MPS0,0.000157371,0.0654902407761284,0
Q14258,0.00054705,0.8258782403256754,0
Q567U6,0.000562038,0.8167204574177547,0
Q22510,0.000329729,0.4110770174273797,0
P27466,0.000269778,0.6476005131743973,0
EBI-13666421,0.000239803,0.4094062727599623,0
O45784,0.000157371,0.5229127925124055,0
P39682,0.000247297,0.6532748484412904,0
Q8NEA9,0.000217321,0.6247904917365924,0
D4GZX5,0.000404667,0.0018738254145838,0
A0A1D6MHQ1,0.00064447,0.0722646918299093,0
O15498,0.000404667,0.902387050870582,0
A0A1D6GLX4,0.000172358,0.0632289231287535,0
P37275,0.000202334,0.7960126417018797,0
P25626,0.000397173,0.6307918573446262,0
Q92834-2,0.000134889,0.7203004330714682,0
B4G194,0.000419655,0.0634446725135293,0
Q17905,0.000209827,0.4078693779645292,0
Q06078,0.000344716,0.6408770564658541,0
Q05021,0.000187346,0.6375722012300482,0
O75170,0.000239803,0.7901132105521748,0
P54198,0.00025479,0.8068396819069937,0
P51825,0.000247297,0.7032207406586589,0
P13497,0.000427149,0.7571404175647842,0
P40185,0.000142383,0.636601417367033,0
O97143,0.000517075,0.5962981732599764,0
A0A1D6M065,0.000142383,0.0634946700900909,0
X5DP20,0.000404667,0.7479735246058642,0
Q9Z315,0.000187346,0.7131133499627815,0
Q13371,0.00035221,0.7986591781377878,0
Q10587,0.000247297,0.6033843380207173,0
Q15139,0.001064125,0.8906640343488719,0
Q16778,0.001521249,0.7918965019594147,0
A0A1D6NI64,0.000164864,0.0554538018878559,0
Q9H3K6,0.000217321,0.8825084376413531,0
Q8IYS2-2,0.000142383,0.7073042801678595,0
Q8WV28,0.000179852,0.7351814885443767,0
P28562,0.000457124,0.762226476902181,0
Q01519,0.00025479,0.6024406522712782,0
Q9UNS1,0.000142383,0.7151240932621791,0
Q3U1J4,0.000584519,0.7404921429481666,0
Q7PBB6,0.000494593,0.0003174007558369,0
Q9Y6R0,0.000367198,0.8286186412279617,0
O15118,0.000157371,0.6964987192173973,0
Q96L92,0.000269778,0.8811022452278726,0
P36053,0.000202334,0.6682332029224065,0
C0LGD8,0.000307247,0.4844549925630327,0
P32019,0.000134889,0.7410670184804151,0
Q9XGZ3,0.000224815,0.4754598114251285,0
O14561,0.001139063,0.7759428157646882,0
Q7KVQ0,0.000149877,0.565279852171066,0
P47037,0.000494593,0.657980514954809,0
O94874,0.000269778,0.8459255407125098,0
Q9HAV5,0.000172358,0.6727188231307852,0
Q14687,0.000599507,0.8332710134503415,0
P56721,0.000164864,0.4935212119143889,0
Q06706,0.000322235,0.6932947007927576,0
Q99549,0.000427149,0.7712058284416252,0
O95476,0.000367198,0.777000757755042,0
P04578,0.000532062,0.733500483366756,0
P93830,0.000674445,0.437981946022361,0
Q8N684-3,0.000202334,0.6514138745176404,0
Q9P2B7,0.000322235,0.7719733564504989,0
O83909,0.000224815,0.0071893723210016,0
Q9UGN5,0.000577025,0.8289343508734373,0
Q9ULV4,0.000734396,0.8195511367738473,0
O15194,0.000614495,0.8157363596383534,0
Q12481,0.000367198,0.6669451716290048,0
Q3KR16,0.000149877,0.705499465768121,0
P02358,0.000607001,0.5593031237458428,0
EBI-22344578,0.000202334,0.617196531715195,0
P22141,0.000374692,0.6655072060572359,0
A0A0H2W3W7,0.000142383,0.7172138984841638,0
Q96FC9-2,0.000142383,0.7011310961528184,0
Q7Z6J6,0.000164864,0.7656770666069113,0
H2A1Z1,0.000149877,0.0005038107235507,0
P02413,0.000719408,0.6132706774567229,0
Q14155-1,0.000149877,0.7088971717753414,0
Q24564,0.001071619,0.5229810131959571,0
P42003,0.000472112,0.5140989722622562,0
P17861,0.000157371,0.7275409679540363,0
A0A1D6MPB2,0.000262284,0.0618694623522673,0
EBI-13649353,0.00029226,0.4420318332188002,0
Q8WTR2,0.000247297,0.7486833731061651,0
P50548,0.000404667,0.7623524111070327,0
Q02083-2,0.000262284,0.6930096900122652,0
Q9D287,0.000269778,0.7433284408194681,0
EBI-13647925,0.000277272,0.442991234572041,0
EBI-13738844,0.000149877,0.3758063324053827,0
Q02796,0.000651964,0.6609844564776866,0
P19456,0.000224815,0.4928100311790672,0
P22234,0.000629482,0.8752154559420663,0
O15524,0.000464618,0.7808768687750318,0
P34111,0.000164864,0.614345726233645,0
Q9Y5B6,0.00019484,0.780237002284601,0
P55196,0.000607001,0.8645640651058375,0
Q9VYA4,0.000846804,0.4920122800090787,0
EBI-13675394,0.00019484,0.4504036936689936,0
P92208,0.000247297,0.5295909901408887,0
P36542,0.001026656,0.9016220750064804,0
P25694,0.001431323,0.68388374706943,0
P26842,0.000217321,0.7298257780507933,0
B9EQV3,0.000247297,0.3944412769411845,0
P12611,0.000172358,0.6075704715203979,0
EBI-13648836,0.000262284,0.4421095022680382,0
P48735,0.000314741,0.867878261417718,0
Q9HAV0,0.000404667,0.8428961180668092,0
Q13363-2,0.000344716,0.6906905315100976,0
Q9V3U6,0.000224815,0.5594719456026459,0
Q9LDN1,0.000149877,0.4185796259527274,0
P31276,0.000179852,0.7324592418393345,0
Q02297-10,0.000314741,0.7707481441421155,0
P13238,0.000187346,0.5840281821463631,0
P62310,0.000442136,0.7917359921894551,0
K9N4V7,0.001768545,0.7909569468459297,0
P54707-2,0.000382186,0.7205814795727393,0
Q9Y3C1,0.000509581,0.8429277517106283,0
B6T7Z2,0.000367198,0.0695611593752012,0
P63272,0.000134889,0.7212014399808977,0
Q6ZNC4,0.000142383,0.7124975718103971,0
Q9UHJ9-5,0.000217321,0.5967182265698778,0
A0A1D6NWF2,0.000269778,0.0628181178812375,0
P25638,0.000187346,0.7058470342525234,0
P08473,0.000786853,0.7679836695738073,0
Q4VGL6,0.000412161,0.7641538953054606,0
P30775,0.000149877,0.6457927075102191,0
P0AG44,0.001109088,0.5699425942754842,0
Q8NHQ9,0.000157371,0.7676420600890728,0
Q0P8E6,0.00089926,0.0285573246116788,0
Q9HCN3,0.000149877,0.6968921627849161,0
O80748,0.000621988,0.4073724256394924,0
Q08965,0.00128894,0.690928312456047,0
P50947,0.000149877,0.6846225462831871,0
Q96SB3,0.000487099,0.8897814068429213,0
A0A1D6IAI4,0.000217321,0.0587277854371657,0
Q9UGC6,0.00035221,0.6669352694987389,0
Q9NZL4,0.000629482,0.8619808851938809,0
O95498,0.000322235,0.7008617982460251,0
Q83DE4,0.000164864,0.7028450249371931,0
P35625,0.000179852,0.7402380450827292,0
P32833,0.000187346,0.6400737208236849,0
O83657,0.000142383,0.0067917200493183,0
Q9NYU1,0.000134889,0.7218483959005519,0
Q9BUN8,0.000397173,0.7613969608259628,0
P0C6X7-PRO_0000037311,0.000374692,0.7462900997248684,0
P18433,0.000442136,0.7606431118350339,0
Q6RFH5,0.00019484,0.7680976069765569,0
P23142-4,0.00019484,0.5974392624455555,0
P18562,0.000164864,0.6648573959797714,0
O96020,0.000157371,0.7154336203263312,0
Q14137,0.000367198,0.8031027809515587,0
P35227,0.000419655,0.7371785768092274,0
A0A1D6JD06,0.000524569,0.0728967067486332,0
P0AFG8,0.000779359,0.5442190658401084,0
P10619,0.000224815,0.8181489068677185,0
Q9HAU5,0.000359704,0.7995874096552074,0
A0A1D6JSN1,0.00029226,0.0698223755425493,0
Q8WVC0,0.000307247,0.7541938483607308,0
Q16891,0.001333903,0.904869345433574,0
P26755,0.000442136,0.6460207952870194,0
Q69YU3,0.000359704,0.793826882679574,0
P07260,0.000809334,0.6920531908727431,0
P38074,0.002015842,0.7017651001434596,0
P13393,0.000666951,0.6833672298840935,0
Q9W465,0.000202334,0.4858048730233327,0
P43115,0.000472112,0.7260157987885782,0
Q9VBJ6,0.000202334,0.5989006648844432,0
O02482,0.000359704,0.4472195703460084,0
A0A1D6QSV7,0.000494593,0.0701058881788933,0
C0LGQ7,0.000187346,0.4172066091676245,0
Q86WT1,0.000247297,0.7040282199037967,0
A1Z8P9,0.000157371,0.5093768034707974,0
P40484,0.000209827,0.6216824583800988,0
Q13158,0.000651964,0.7817574004000197,0
Q01995,0.002210682,0.8067442162797475,0
Q02078,0.000307247,0.8421199774756373,0
Q969K7,0.000209827,0.6337469548008109,0
P25071,0.000666951,0.4741315522482699,0
Q96T51-2,0.00019484,0.709331435095034,0
Q13901,0.00029226,0.7101589605109876,0
P0A7B1,0.000217321,0.6146288048994183,0
P54936,0.000344716,0.5298169584086642,0
P17301,0.000397173,0.8579710276440882,0
P53597,0.000209827,0.8404678995163558,0
P27701,0.000149877,0.7271814062129692,0
Q8NFD5,0.000636976,0.8615374373682954,0
Q6ZSB9,0.000142383,0.7154416635605475,0
Q00537,0.000299753,0.7435672884091977,0
Q9VFK2,0.000142383,0.4722966182420133,0
Q9S744,0.000861791,0.4660567231213292,0
Q9ULD4,0.000134889,0.7144938086846826,0
P43542,0.00019484,0.5958482571707396,0
Q9NVK5,0.000427149,0.7587080879576777,0
P32246,0.000179852,0.7199846449710156,0
Q9UQV4,0.000517075,0.7666894775128908,0
Q14699,0.000187346,0.7583694067401314,0
P21399,0.000134889,0.7324915602367686,0
O43324,0.000397173,0.8401082231802577,0
O00624-2,0.000382186,0.7131979320232598,0
Q8TES7,0.000809334,0.8550467874110734,0
P59942,0.000202334,0.6049480795052494,0
P22336,0.000704421,0.6626581347023665,0
Q9UJ41-4,0.000209827,0.6327738810730571,0
O75489,0.00154373,0.8522251484232931,0
P62906,0.000981693,0.8761417772207403,0
Q6AXH7,0.000959211,0.66398592967613,0
Q8IY26,0.000487099,0.7358420814755904,0
Q9H4B4,0.000149877,0.785574142476944,0
O83457,0.000172358,0.0071230234663582,0
P10441,0.00019484,0.6162084367586317,0
B4FZV7,0.000164864,0.0654370523868623,0
Q12792,0.000524569,0.8667021758470688,0
A0A5K1K8J3,0.000149877,0.0025283774819173,0
A0A1D6PU88,0.000599507,0.0672204428575589,0
Q96LT7-2,0.000277272,0.7391833248648738,0
Q9NZ81,0.000412161,0.6902528928763417,0
Q6PI77,0.000494593,0.6761326357009952,0
B6UCL0,0.000164864,0.0593186858185955,0
P21513,0.000472112,0.5243961637887284,0
P10720,0.000134889,0.67451150882088,0
Q08379,0.00521571,0.930952974728978,0
Q5T0W9,0.000277272,0.8164218366209496,0
P35658,0.000442136,0.8364431061554615,0
Q9H0A0,0.000816828,0.9181421137112558,0
P41829,0.001154051,0.4535588510159593,0
P38389,0.000202334,0.4712536370659916,0
Q8GWP4,0.000157371,0.410640774603742,0
P24279,0.000374692,0.6567226315828072,0
Q9UBI1,0.000397173,0.8186264602379864,0
Q01852,0.000202334,0.639464841960853,0
Q9BZJ0,0.000187346,0.8338132730337579,0
Q8TBE0,0.000562038,0.7101602813437553,0
Q96L34,0.00029226,0.8286226872657225,0
Q9W1Z1,0.000794347,0.4167161036923423,0
P54858,0.000187346,0.6362924403385353,0
P28834,0.000217321,0.6312454954426345,0
Q9HB58,0.000187346,0.7758978776308391,0
A2VEE1,0.000314741,0.3980708441590973,0
Q9H583,0.000382186,0.8582371583072717,0
P13798,0.000157371,0.8002745171491542,0
P10797,0.000172358,0.4346328903627824,0
Q03164,0.000539556,0.8038754828987763,0
P38697,0.000434643,0.6593436897232005,0
EBI-13650511,0.000322235,0.4507199061638666,0
Q86PJ4,0.002300608,0.4673380617343955,0
Q6K0P9,0.000816828,0.7900302436298426,0
Q08208,0.000569532,0.6651040757926489,0
B4FZ01,0.000157371,0.063031068157514,0
Q9P2M4,0.000247297,0.7393418423138574,0
P34252,0.000217321,0.6460268069637727,0
Q8WWB7-2,0.000479606,0.7379390203273588,0
Q8IX90,0.00029226,0.7905311709366308,0
Q12420,0.000277272,0.6400230260367437,0
Q95T12,0.000142383,0.4668152646110496,0
EBI-22256322,0.000142383,0.6230781405918876,0
B4FMA8,0.000232309,0.0599959633245879,0
Q7K148,0.000202334,0.4605646337747773,0
G5EGN3,0.000494593,0.4744735702779268,0
P42357,0.000382186,0.8060714837830586,0
P47041,0.000314741,0.6854219983516482,0
Q16875,0.000232309,0.7807028361356545,0
P39447,0.000202334,0.6845814259136609,0
P09972,0.000172358,0.7905205324120241,0
P22470,0.000217321,0.6472706199099877,0
Q9BYM8,0.000719408,0.7392602492223445,0
Q9Y566,0.000322235,0.7345234936412243,0
Q9XZ68,0.000314741,0.5021174249508066,0
P14240,0.001753558,0.8082273322444811,0
Q9TZ64,0.000164864,0.5239983735795232,0
O00358,0.000599507,0.7544926536436426,0
Q5W0U4,0.000202334,0.7221248475627496,0
Q07457,0.000704421,0.6743989255308117,0
Q96Q07,0.000172358,0.734767673411938,0
Q92805,0.000209827,0.7327273600494043,0
C0HFI8,0.000202334,0.0627854839472755,0
Q9XII4,0.000487099,0.4914477194852991,0
O60476,0.000149877,0.7236731265507657,0
Q62696,0.000262284,0.646234004913782,0
Q9CAW9,0.000262284,0.4768744356276779,0
P22061,0.000554544,0.8391453642968808,0
Q8NG27,0.000217321,0.8331028380327896,0
Q9HCK5,0.000614495,0.780250554660802,0
O95376,0.000434643,0.8321115298532107,0
Q0E8S4,0.000854297,0.5240023287184027,0
Q9H9Q2,0.000494593,0.8328021097169828,0
Q9BYQ2,0.000224815,0.598446814480278,0
Q01815,0.000681939,0.651803634904894,0
A0A1D6QT22,0.000479606,0.0710121107236574,0
P13709,0.000232309,0.480717046397311,0
Q8BTI9,0.000134889,0.7202929596163671,0
Q96RQ1,0.000172358,0.8113577979318508,0
P57055,0.000172358,0.7057022267864591,0
O15294,0.00099668,0.8977606272800742,0
Q8TDT2,0.001431323,0.6462761167846988,0
Q8WW59,0.000149877,0.7656525006763227,0
Q9VSK1,0.000157371,0.4797101031187341,0
P11172,0.000284766,0.838805245525748,0
Q24568,0.007104157,0.5379662544131689,0
O75962,0.00025479,0.7794000598439033,0
Q9VJD8,0.000202334,0.5094474853063308,0
P36006,0.000524569,0.6513869254540434,0
Q7Z3B4,0.000584519,0.8371776072093408,0
Q8TAF8,0.000966705,0.6485139995410456,0
O75746,0.000502087,0.9007887922233282,0
Q68FF6,0.00025479,0.7116155156171501,0
P10636,0.001221495,0.8279942271149754,0
P39706,0.000164864,0.6067946529369369,0
P27958-PRO_0000037577,0.000179852,0.70111629065478,0
Q8AZJ3,0.000374692,0.7563769889854697,0
Q32NC0,0.000217321,0.7367507826596743,0
Q8WVJ9,0.000149877,0.6894175528570013,0
Q9H0H5,0.00080184,0.904635129377741,0
P27824,0.004488808,0.951212485204518,0
Q8VCW4,0.000202334,0.7186136753909954,0
EBI-13658269,0.000164864,0.4391708248322133,0
Q8IX21,0.000149877,0.7157004841016743,0
O83395,0.000209827,0.0071230234663582,0
P54852,0.000404667,0.6383084367134783,0
EBI-20649665,0.000344716,0.7445924544552436,0
B4FFJ1,0.000427149,0.0697015708775523,0
Q9Y316,0.000172358,0.699523211638815,0
Q9C5C0,0.000157371,0.5649304618647061,0
Q9W5G1,0.000179852,0.4976220499085478,0
Q24090,0.000532062,0.6996315205274359,0
O83877,0.000831816,0.0084041427948399,0
P20248,0.000614495,0.8037105037962513,0
A0A1D6G824,0.000487099,0.0670898403737988,0
Q9W2E1,0.000157371,0.4760396975726817,0
P22607,0.004189055,0.880283103700908,0
Q15583,0.000217321,0.7449712617737114,0
Q8N653,0.000487099,0.7885385915695652,0
P59635,0.000344716,0.7281208946787376,0
P25942,0.00035221,0.7111320930935507,0
O15145,0.000756877,0.8648754401218052,0
P61982,0.000239803,0.8040358736500612,0
P20908,0.00029226,0.8152177851711099,0
Q9BUP0,0.000149877,0.7606059888700976,0
P28574,0.000621988,0.7559524459301113,0
EBI-13647869,0.000269778,0.442818740950476,0
P46734,0.000749384,0.8641292010373214,0
Q9H0I2,0.001723582,0.7427294642789348,0
Q94BY6,0.000157371,0.469942958642047,0
Q9H0S4,0.000517075,0.8641692939184267,0
P61201-2,0.000239803,0.7210294999901636,0
P62137,0.001281446,0.6989636163753212,0
Q14849,0.000134889,0.727396823450594,0
P24534,0.000614495,0.8847219884035362,0
P38314,0.000142383,0.6101620657667495,0
P05155,0.000209827,0.7787753173355159,0
P21964,0.000771865,0.7851032861313575,0
E0R925,0.000164864,0.4029030529873426,0
Q8N6Q3,0.000756877,0.7668515423496517,0
Q9BVS4,0.000322235,0.8381782700628206,0
Q12494,0.000157371,0.6518704024154884,0
A0A1D6NMW9,0.00029226,0.0663713887366113,0
Q923W1,0.000157371,0.7085827536197724,0
O43909,0.000217321,0.7468926438240358,0
Q9Y6A9,0.000157371,0.7619667501668129,0
B7ZYR3,0.000209827,0.0612269256790853,0
Q8IUC3,0.000277272,0.6302681178849521,0
P49334,0.000149877,0.6004933962473,0
P02452,0.000666951,0.7616183176812937,0
P19712-PRO_0000038050,0.000704421,0.780799422653429,0
P14635,0.000629482,0.8603018901919022,0
Q83A11,0.000239803,0.7145402726085627,0
Q96JB3,0.000142383,0.7598922664232314,0
Q15056,0.000262284,0.8461054956553581,0
Q14444,0.000607001,0.8406760791484439,0
B6U851,0.00019484,0.0637963182360092,0
O60911,0.000269778,0.7405905270833052,0
Q6QCN0,0.000299753,0.5705749714465623,0
Q9NSU2-1,0.000247297,0.5955624691579642,0
P36166,0.000142383,0.6088636322741431,0
P62068,0.000187346,0.7804359505959216,0
A0A1D6G8Y7,0.000262284,0.0686913643901565,0
P22696,0.00089926,0.6544054057221467,0
P0ACF4,0.000592013,0.5859472733348027,0
O92597,0.000134889,0.6918876577594382,0
A0A1D6MHH6,0.000344716,0.0651197275418464,0
Q965W3,0.000374692,0.4645782405420467,0
Q8IKW4,0.000209827,0.0026346756343102,0
P04020,0.000344716,0.7552011188183559,0
O94813,0.000239803,0.8023766646417916,0
P31949,0.000202334,0.8525652933037629,0
Q8TEB9,0.000157371,0.6766922333289537,0
O95677,0.000134889,0.7868344166556968,0
P27472,0.000269778,0.6459401949744069,0
P43603,0.001169038,0.6543013958562152,0
Q3UX61,0.000187346,0.7129036463781072,0
A0A1D6P4W8,0.000157371,0.0652251599792123,0
O88441,0.00019484,0.7210420947902708,0
P25116,0.000157371,0.6970607357681138,0
Q9BQC6,0.000224815,0.742571296206108,0
O00425,0.000771865,0.8871244080280615,0
EBI-20656914,0.000172358,0.4794148164687572,0
ENSG00000110944,0.000187346,0.699937722540343,0
P39927,0.000172358,0.671972659751041,0
Q8VYL8,0.000262284,0.5730426686736685,0
Q9Y2B5,0.000239803,0.7028796348268888,0
Q07821,0.000142383,0.6583648366109409,0
P36084,0.000142383,0.6559607975767706,0
P0ACS9,0.000142383,0.4835961320738235,0
Q99717,0.000329729,0.8377883797148249,0
Q38798,0.000142383,0.4890795568817616,0
Q07418,0.000164864,0.591733283018983,0
Q5VTR2,0.000539556,0.8436368749397403,0
P11075,0.00054705,0.6490740319955857,0
Q7Z739,0.000344716,0.8560047636942361,0
Q96BD8,0.000389679,0.788125175110211,0
B6SIN8,0.000187346,0.0657753788399621,0
Q8IZ69,0.000487099,0.8034069500654685,0
O60858,0.000134889,0.8060514893036211,0
Q9VCU7,0.000217321,0.4754368703233262,0
Q14108,0.001176532,0.8485683324697709,0
Q8K4B2,0.000142383,0.6326734882061135,0
Q6P1K2,0.000509581,0.811054470981727,0
Q9FWY7,0.000337223,0.4777028424067517,0
Q6ZQN5,0.000374692,0.744556518648613,0
Q12136,0.000577025,0.6471419922938865,0
O00148,0.000651964,0.8540708932765736,0
EBI-10173330,0.00054705,0.6168986244559008,0
P32297-1,0.000202334,0.6878334550666007,0
A0A1D6NSH0,0.000464618,0.0699031448938932,0
P09661,0.000876779,0.8979068273228497,0
Q9LNK7,0.000232309,0.4354025894022738,0
Q8TCG1,0.000344716,0.8442188455918131,0
Q13309,0.000809334,0.8162420709724736,0
P54781,0.000157371,0.6347209156597458,0
Q9H7B2,0.000607001,0.8549070323569471,0
O15127,0.000164864,0.875168815177295,0
Q05359,0.000532062,0.6576546897351716,0
Q9CQR6,0.00029226,0.7361456788802446,0
P21992,0.000756877,0.0083797026742655,0
P53197,0.00019484,0.6528007263898683,0
P0C6X1-PRO_0000037293,0.00029226,0.7386074378577278,0
